Event ID,Event Name,Event URL,Event Date,Venue,Segment,Genre,SubGenre,Type,SubType,Family,Standard Price Currency,Standard Price Min,Standard Price Max,Cost,Ticket Limit,Ticket Limit Info,Product Name,Product ID,Product URL,Product Type,City,State,Country,Event Type,Payment Info,Postal Code,Timezone,Address,Longitude,Latitude,Box Office Info,Open hours,will Call Details,Parking Info
G5d0Z9Yla4s0q,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-05-11-2024/event/39005F0AC957191D,2024-05-11,Bakkt Theater at Planet Hollywood,Music,Country,Country,Undefined,Undefined,False,USD,100.0,452.0,USD 100.0 - USD 452.0,4,,"""From This Moment"" VIP Package - Must Buy 2",G5d0Z9YBN6sxT,https://www.ticketmaster.com/from-this-moment-vip-package-must-las-vegas-nevada-05-11-2024/event/39005F0EA31F18BF,VIP,Bakkt Theater at Planet Hollywood,Nevada,United States Of America,event,PROMOTED BY VENUE,89109,America/Los_Angeles,3667 S Las Vegas Blvd,-115.17247058,36.10961689,1-702-777-2782 or toll free at 1-855-234-7469,,Must have photo ID & credit card used to purchase tickets when picking up will call tickets,Fees may apply.
vvG17Z9sBOjwuw,Disney On Ice presents Into the Magic,https://www.ticketmaster.com/disney-on-ice-presents-into-the-manchester-new-hampshire-01-06-2024/event/01005F1EA0732372,2024-01-06,SNHU Arena,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,20.0,115.0,USD 20.0 - USD 115.0,8,"Discover why no dream is too big at Disney On Ice presents Into the Magic! Seek adventure in the great wide somewhere with Belle as she explores the Beast's enchanted castle, experience Moana's courage to embark on a voyage with demigod Maui to save her island, and sing-along with Miguel from Coco as he follows the music in his heart. Be inspired by Anna's devotion to her sister Elsa on her journey to the North Mountain to stop the eternal winter, and watch Rapunzel and Flynn go to great lengths to make her dream come true. Celebrate the magic of courage, love and adventure at Disney On Ice! *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",SNHU Arena VIP Parking: Disney On Ice,vvG17Z9SCP6eBV,https://www.ticketmaster.com/snhu-arena-vip-parking-disney-on-manchester-new-hampshire-01-06-2024/event/01005F33A51C2EB4,Parking,SNHU Arena,New Hampshire,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,03101,America/New_York,555 Elm St,-71.4630832,42.9860461,"For general venue information, email info5@snhuarena.com or call (603) 644-5000. For group sales inquiries, email info5@snhuarena.com with the event you are interested in and your message will be directed to the appropriate sales team.",The box office is open day-of-event only for all ticketed events. The box office will open a minimum of 90 minutes prior to the posted event start time. Please check the venue website or social media pages for specific dates and times. The box office is not open for walk-up advance sales on non-event days.,"Will call tickets may be picked up day of show only. No advance pickup of tickets designated as will call delivery will be allowed. Customer must present the credit card used to purchase, a valid matching photo ID, and the Ticketmaster order number in order to claim the tickets.","There is limited on-site parking available for sale. Passes may be purchased as an add-on either as part of your ticket purchase or through the add-on listings on our Ticketmaster venue page. There are many public and private off-site parking lots within walking distance of the arena. Metered parking is also available on the surrounding streets, please obey posted parking restrictions and time limits. Limited ADA parking is available on-site, accessed off Elm Street via Cedar Street in the southwest corner of the arena property. On-street ADA parking is also available on Chestnut Street at the rear of the arena. ADA spaces are designated for vehicles displaying a current state-issued disability placard or license plate."
vvG1YZ9sZhPkUE,Oklahoma City Thunder vs. Philadelphia 76ers,https://www.ticketmaster.com/oklahoma-city-thunder-vs-philadelphia-76ers-oklahoma-city-oklahoma-11-25-2023/event/0C005F101B946DA7,2023-11-25,Paycom Center,Sports,Basketball,NBA,Group,Team,False,USD,32.0,2052.0,USD 32.0 - USD 2052.0,6,"Full contactless mobile ticketing has been implemented for guests to use self-serve ticket scanners at all arena entrances, reducing points of contact with staff. Mobile tickets for Thunder games can be seamlessly accessed or transferred via the Thunder App or mythunderaccount.com. Tickets for the 2023-24 season through the December 31, 2023, game are currently available directly from the team. You can purchase tickets from other fans and prices are determined by the seller and not the team. A 20% service fee for all resale tickets will be added to the cost of each ticket at checkout. Children 3 years and older require a ticket for admission.",Thunder Parking,vvG1YZ9sZq2kzR,https://www.ticketmaster.com/thunder-parking-oklahoma-city-oklahoma-11-25-2023/event/0C005F101D3C6E2F,Upsell,Paycom Center,Oklahoma,United States Of America,event,NBA REGULAR SEASON,73102,America/Chicago,100 West Reno,-97.514594,35.463391,Arena: 405-602-8700 Thunder Ticket Office: 405.208.HOOP (4667),"Paycom Center's Box Office is located just off West Reno between the two main entrances on the north side of the arena. Currently, it is temporarily closed on non-event days. On event days, the Box Office is open at 12pm (noon) on Mondays-Saturdays, or four hours prior to the event time on Sundays. Some events may have additional hours.","When purchasing tickets by phone or online, you may choose to pick them up at the Box Office Will Call window on the day of the show. Please be prepared to present the credit card used to purchase the tickets, as well as a photo I.D. Press and VIP tickets, or tickets left by a third party, may also be picked up at Will Call on the day of the event. A photo I.D. is required.","Parking is available just across the street from Paycom Center in the underground parking garage at the neighboring Prairie Surf Studios, which is managed by Republic Parking Systems. Parking garage entrances are located on the east side on E.K. Gaylord and the west side on N. Robinson. Parking spaces for disabled guests driving properly licensed or tagged vehicles and are located near all four elevator entrances. Additional parking is available throughout Downtown and Bricktown. There are more than 18,000 parking spaces including approximately 1,300 parking meters. For further information on Oklahoma City parking facilities, you may call (405) 235-PARK or visit www.parkingokc.com."
G5vVZ9mQUCNtv,Disney On Ice presents Find Your Hero,https://www.ticketmaster.com/disney-on-ice-presents-find-your-bridgeport-connecticut-12-23-2023/event/1D005EE6B63A3A41,2023-12-23,Total Mortgage Arena,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,25.0,116.0,USD 25.0 - USD 116.0,4,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",PARKWHIZ TOTAL MORTGAGE ARENA,G5vVZ9mL5fNTH,https://www.ticketmaster.com/parkwhiz-total-mortgage-arena-bridgeport-connecticut-12-23-2023/event/1D005EE7CB523FFC,Upsell,Total Mortgage Arena,Connecticut,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,06604,America/New_York,600 Main Street,-73.1879718,41.1732362,"Box Office Info: 203-345-2400, Main Office (+ Other Departments): 203-345-2300, Bridgeport Islanders Ticket Sales: 203-579-5231","Non-Event Day Hours: Wednesdays 10am to 4pm Event Day Hours: The box office will open starting at 2:00pm. For events that start at or prior to 3pm, the box office will open two hours prior to general public doors. The box office will stay open until one hour into the event based on the event's needs. All times are subject to change. The Box Office is located outside of the venue to the right of the main entrance doors on the corner of Main St. & South Frontage Rd.",Mobile ticket delivery is the primary delivery method of tickets at the Total Mortgage Arena. Tickets left for an individual can be picked-up on the day of the show. Customer must present a photo I.D. & an order confirmation number if provided. NOTE: The Box Office will not release tickets to anyone other than the name given at the time the order was placed. The box office does not take in any tickets from patrons to be left at will call.,Parking is located in both the Transit Garage at Harbor Yard on South Frontage Road & in the surfaces between Lafayette St & Broad St. Event parking fees apply in both areas.
G5eYZ9sejGZgA,Los Angeles Lakers vs Milwaukee Bucks,https://www.ticketmaster.com/los-angeles-lakers-vs-milwaukee-bucks-los-angeles-california-03-08-2024/event/2C005F109C300D45,2024-03-08,Crypto.com Arena,Sports,Basketball,NBA,Group,Team,False,USD,93.0,5600.0,USD 93.0 - USD 5600.0,4,,Lakers Parking,G5eYZ9se_2YYS,https://www.ticketmaster.com/lakers-parking-los-angeles-california-03-08-2024/event/2C005F10993F0C33,Parking,Crypto.com Arena,California,United States Of America,event,NBA REGULAR SEASON,90015,America/Los_Angeles,1111 S. Figueroa St,-118.267253,34.043003,213-742-7340,"Box office is located on North side of building at 11th and South Figueroa. Box office hours are 10am to 6pm, Monday through Saturday. It is open extended hours on event day. Phone: 213-742-7340 SUMMER HOURS Closed Saturdays and Sundays unless there is an event, the box office will open at 9am on Saturdays or 10am on Sundays only if there is an event. The box office will have extended hours on all event days.","Crypto.com Arena does not accept Will Call drop off. Alternate Will Call Procedure (Alternate Pick Up) If a person (other than the person ordering and paying for the tickets) is picking up a Will Call order, the Alternate Pick-Up's name MUST be on the account. To add the name of an alternate pick-up to the account, the original purchaser must contact Ticketmaster Customer Service at 1-800-745-3000, verify their account information and request the addition an alternate pick-up.","Parking for Guests with Disabilities: Designated parking is available in LOT W and LOT 7 for guests with disabilities at Crypto.com Arena, including van accessible spaces. These spaces are designated for vehicles displaying a current State-issued disability placard or license plate, and can be accessed 2 and a half hour prior to show time, general parking fees apply. Parking Passes for Guests with Disabilities can be purchased 10 days prior to the day of the event through Crypto.com Arena Parking Department. Please call 213-765-6815 for further information. Limousines: Limousines may drop guests off on 11th Street (Figueroa between Chick Hearn Court and 12th Street). Parking for Limousines is in Lot # 7 and the parking rate is $50.00.(Rate may increase depending on the Size of the Limousine). Limousines will not have access to the 11th street drop-off and may not drop off or pick up on Chick Hearn Court. Clients will need to walk across Figueroa St into Lot # 7 to their limousines. Crypto.com Arena Parking Office: 213-765-6815"
vvG1OZ9c9dJNYP,Detroit Red Wings vs. Philadelphia Flyers,https://www.ticketmaster.com/detroit-red-wings-vs-philadelphia-flyers-detroit-michigan-12-22-2023/event/08005ED5C39A3C25,2023-12-22,Little Caesars Arena,Sports,Hockey,NHL,Group,Team,False,USD,68.0,360.0,USD 68.0 - USD 360.0,2,"Bags, Purses, Clutches larger than 4"" x 6"" x 1.5"" are prohibited. Diaper Bags and Medical Bags are permitted and should be no larger than 14"" x 14"" x 6"". The venue is CASHLESS. All tickets are MOBILE. Please download the Ticketmaster App to view and manage your tickets. Please plan to arrive early to reduce your wait time to enter the venue.",PARKWHIZ LITTLE CAESARS ARENA,vvG1OZ9cMtd958,https://www.ticketmaster.com/parkwhiz-little-caesars-arena-detroit-michigan-12-22-2023/event/08005EDDE90D72D0,Upsell,Little Caesars Arena,Michigan,United States Of America,event,NHL REGULAR SEASON,48201,America/New_York,2645 Woodward,-83.055434,42.341089,Box Office Phone Number: (313) 471-7929,"The Xfinity Box Office at Little Caesars Arena is open Monday thru Friday, from 11:00am to 5:30pm, and also on Event Days from 11:00am until Intermission.",,
vvG17Z9cLmB6uY,Boston Bruins vs. New Jersey Devils,https://www.ticketmaster.com/boston-bruins-vs-new-jersey-devils-boston-massachusetts-01-15-2024/event/01005ED7EEE87370,2024-01-15,TD Garden,Sports,Hockey,NHL,Group,Team,False,USD,185.0,1565.5,USD 185.0 - USD 1565.5,8,,TD Garden Event Parking North Station Garage - Bruins vs. Devils,vvG17Z9cLRW99Y,https://www.ticketmaster.com/td-garden-event-parking-north-station-boston-massachusetts-01-15-2024/event/01005ED7EFF575F0,Parking,TD Garden,Massachusetts,United States Of America,event,NHL REGULAR SEASON,02114,America/New_York,100 Legends Way,-71.060724,42.365841,General Info Number:(617) 624-1000 Group Sales (only!): (617) 624-1805/1806 Bruins (617) 624-BEAR (Groups = 25+) Celtics (617) 523-3030 (Groups = 20+) Please do not contact Group Sales regarding sold out games!,"TD Garden - Boston | Tickets, Schedule, Seating Chart, Directions (ticketmaster.com) The box office will open 2 hours prior to an event and remain open until one hour after the event begins. Please note the TD Garden Box Office does not sell tickets at the public on sale. All tickets should be purchased via www.ticketmaster.com *Hours subject to change",Pick up tickets starting 2 hours prior to event time. Customer must present the actual credit card used to place order and a photo I.D.,Park under The TD Garden in the new garage or in one of the several lots around the building.
vvG1FZ9iJ0y7RD,Disney On Ice presents Find Your Hero,https://www.ticketmaster.com/disney-on-ice-presents-find-your-newark-new-jersey-01-13-2024/event/02005EC9A4E44BFB,2024-01-13,Prudential Center,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,20.0,210.0,USD 20.0 - USD 210.0,4,"Discover the hero inside us all when Disney On Ice returns with the magical adventuress of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. * Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information",Disney On Ice Find Your Hero Official Souvenir Tag,vvG1FZ9crcsAA2,https://www.ticketmaster.com/disney-on-ice-find-your-hero-newark-new-jersey-01-13-2024/event/02005ED7ADC4514F,Upsell,Prudential Center,New Jersey,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,07102,America/New_York,25 Lafayette Street,-74.17121214,40.73340555,"(973) 757-6000 The Prudential Center Box Office is located inside the arena near the corner of Mulberry Street and Edison Place. Guests can enter from the corner of Mulberry Street and Edison Place, next to the Investors Bank Tower.","The Box Office is open Monday through Friday: 11am to 5pm. We are closed each Saturday and Sunday, with the exception of an event on one of those days, in which case we will open at 11am. Please visit www.prucenter.com/box-office for more information, or adjusted hours.",Tickets purchased in person at the box office are sent via text message at the windows.,"For a list of parking lots available and additional parking information visit prucenter.com/parking. To purchase advance parking, visit prucenter.clickandpark.com."
vvG1jZ9tp8LoHC,Hamilton (Chicago),https://www.ticketmaster.com/hamilton-chicago-chicago-illinois-11-22-2023/event/07005E95907D1F0E,2023-11-22,James M. Nederlander Theatre,Arts & Theatre,Theatre,Musical,Undefined,Undefined,False,USD,39.0,179.0,USD 39.0 - USD 179.0,4,,Advance Parking,vvG1jZ9tp98wPv,https://www.ticketmaster.com/advance-parking-chicago-illinois-11-22-2023/event/07005E9597432941,Upsell,James M. Nederlander Theatre,Illinois,United States Of America,event,BROADWAY IN CHICAGO,60601,America/Chicago,24 W Randolph,-87.6287528,41.8846093,"The Administrative offices of the James M. Nederlander Theatre may be reached at (312) 977-1700. There is no public phone number available for the Box Office. The box office cannot take phone orders. To order tickets by phone, please call 800-775-2000. For groups of 20 or more, call (312) 977-1710.",Box office hours vary. Please call (312) 977-1700 for the current week's hours.,"Will Call tickets can be picked up at any time during Box Office hours on the day of a show. The customer must present the actual credit card used to make the order, a valid picture ID, and the confirmation number.","InterPark: 20 E. RANDOLPH Discount parking with ticket stub Garage Clearance- 6'8"" (312) 986-6863"
G5eVZ9wYZhnzm,Panthers Vault Access - COWBOYS,https://www.ticketmaster.com/panthers-vault-access-cowboys-charlotte-north-carolina-11-19-2023/event/2D005F2C006EAE2E,2023-11-19,Bank of America Stadium,Sports,Football,NFL,Group,Team,False,USD,1500.0,1500.0,USD 1500.0 - USD 1500.0,Not Available,,,,,,Bank of America Stadium,North Carolina,United States Of America,event,NFL REGULAR SEASON,28202,America/New_York,800 South Mint Street,-80.852829,35.225789,Carolina Panthers box office - (704) 358-7800,Open Mon-Fri 8:30am-5:30pm Opens 2 Hours Prior To Game Time Located at the Southeast corner between South and East Gates,"Open 4 hours prior to game time. Located at box office-southeast corner PLEASE BRING A PICTURE ID, THE ACTUAL CREDIT CARD USED TO PURCHASE THE TICKETS, AND YOUR ORDER NUMBER.",Public and private parking available throughout the uptown Charlotte area. Rates vary according to proximity to the stadium.
G5dZZ9RRlMxHQ,Philadelphia 76ers vs. San Antonio Spurs,https://www.ticketmaster.com/philadelphia-76ers-vs-san-antonio-spurs-philadelphia-pennsylvania-01-22-2024/event/30005EFBEBDE2F1A,2024-01-22,Wells Fargo Center,Sports,Basketball,NBA,Group,Team,False,USD,31.0,968.0,USD 31.0 - USD 968.0,2,,76ers V Spurs - Parking Event,G5dZZ9RTr2wwi,https://www.ticketmaster.com/76ers-v-spurs-parking-event-philadelphia-pennsylvania-01-22-2024/event/30005EFFDE3F2CAC,Parking,Wells Fargo Center,Pennsylvania,United States Of America,event,NBA REGULAR SEASON,19145,America/New_York,3601 South Broad St,-75.1736273,39.904551,,,,
G5vbZ9cLQok4e,Pittsburgh Penguins vs. St. Louis Blues,https://www.ticketmaster.com/pittsburgh-penguins-vs-st-louis-blues-pittsburgh-pennsylvania-12-30-2023/event/16005ED7DA446542,2023-12-30,PPG Paints Arena,Sports,Hockey,NHL,Group,Team,False,USD,83.0,450.0,USD 83.0 - USD 450.0,8,"Mobile Ticketing Alert: In an effort to ensure a ticketing experience that is more convenient, safe and secure for all Penguins fans, guests must present a mobile ticket on a smartphone for game entry. Screenshots and print outs will not be accepted. Bags are not permitted in PPG Paints Arena. Exceptions, after inspection, will be made for medical bags, diaper bags, and wristlets or wallets no larger than 4 x 6 x 1.5. PPG Paints Arena is a cashless venue. Credit and debit cards as well as Apple/Google Pay are accepted. Reverse ATMs are available to convert cash to a pre-paid Visa card. To make the most of your game day experience, be sure to download the Penguins app for online ticket management, mobile concession ordering, game previews and more!",PARKWHIZ PPG PAINTS ARENA,G5vbZ9VlSJ7Je,https://www.ticketmaster.com/parkwhiz-ppg-paints-arena-pittsburgh-pennsylvania-12-30-2023/event/16005F4AF3984982,Upsell,PPG Paints Arena,Pennsylvania,United States Of America,event,NHL REGULAR SEASON,15219,America/New_York,1001 Fifth Avenue,-79.9908551,40.4388401,412-642-1800,"The Box Office will only be open on event days. Monday - Friday at 10am & Saturday - Sunday at 12pm. On an event day, the Box Office hours vary. Hours are subject to change as a result of event times, holidays or inclement weather. Please call 412-642-1800 for more information.",,Parking is available in the PPG Paints Arena lots as well as the PPG Paints Arena Garage for non-hockey events. Event parking rates vary. Check your event information page or email info@ppgpaintsarena.com for specific parking rates. Charter and school busses park for free on the street (follow directions of event staff).
vvG1jZ9tp8rsH6,Hamilton (Chicago),https://www.ticketmaster.com/hamilton-chicago-chicago-illinois-11-21-2023/event/07005E95907B1F07,2023-11-21,James M. Nederlander Theatre,Arts & Theatre,Theatre,Musical,Undefined,Undefined,False,USD,39.0,179.0,USD 39.0 - USD 179.0,4,,Advance Parking,vvG1jZ9tp9230z,https://www.ticketmaster.com/advance-parking-chicago-illinois-11-21-2023/event/07005E95973D2938,Upsell,James M. Nederlander Theatre,Illinois,United States Of America,event,BROADWAY IN CHICAGO,60601,America/Chicago,24 W Randolph,-87.6287528,41.8846093,"The Administrative offices of the James M. Nederlander Theatre may be reached at (312) 977-1700. There is no public phone number available for the Box Office. The box office cannot take phone orders. To order tickets by phone, please call 800-775-2000. For groups of 20 or more, call (312) 977-1710.",Box office hours vary. Please call (312) 977-1700 for the current week's hours.,"Will Call tickets can be picked up at any time during Box Office hours on the day of a show. The customer must present the actual credit card used to make the order, a valid picture ID, and the confirmation number.","InterPark: 20 E. RANDOLPH Discount parking with ticket stub Garage Clearance- 6'8"" (312) 986-6863"
vvG17Z9sZCiz98,Boston Celtics vs. New York Knicks,https://www.ticketmaster.com/boston-celtics-vs-new-york-knicks-boston-massachusetts-11-13-2023/event/01005F100EB385D0,2023-11-13,TD Garden,Sports,Basketball,NBA,Group,Team,False,USD,75.5,1005.5,USD 75.5 - USD 1005.5,2,"Please adhere to the published ticket limits. Guests attending TD Garden events are advised that laptops, tablets, bags, backpacks, luggage, coolers, parcels, briefcases and like articles will be strictly prohibited from the facility. All guests may be subject to search of their person and/or possessions. Patrons with prohibited articles will be turned away and no storage or ""check-in area"" will be provided. Enforcement will be without exceptions. All events are subject to change.",TD Garden Event Parking North Station Garage - Celtics vs. Knicks,vvG17Z9YTp7AYG,https://www.ticketmaster.com/td-garden-event-parking-north-station-boston-massachusetts-11-13-2023/event/01005F0FD6105C0C,Parking,TD Garden,Massachusetts,United States Of America,event,NBA REGULAR SEASON,02114,America/New_York,100 Legends Way,-71.060724,42.365841,General Info Number:(617) 624-1000 Group Sales (only!): (617) 624-1805/1806 Bruins (617) 624-BEAR (Groups = 25+) Celtics (617) 523-3030 (Groups = 20+) Please do not contact Group Sales regarding sold out games!,"TD Garden - Boston | Tickets, Schedule, Seating Chart, Directions (ticketmaster.com) The box office will open 2 hours prior to an event and remain open until one hour after the event begins. Please note the TD Garden Box Office does not sell tickets at the public on sale. All tickets should be purchased via www.ticketmaster.com *Hours subject to change",Pick up tickets starting 2 hours prior to event time. Customer must present the actual credit card used to place order and a photo I.D.,Park under The TD Garden in the new garage or in one of the several lots around the building.
vvG17Z9sBObwuO,Disney On Ice presents Into the Magic,https://www.ticketmaster.com/disney-on-ice-presents-into-the-manchester-new-hampshire-01-06-2024/event/01005F1EA0632360,2024-01-06,SNHU Arena,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,20.0,115.0,USD 20.0 - USD 115.0,8,"Discover why no dream is too big at Disney On Ice presents Into the Magic! Seek adventure in the great wide somewhere with Belle as she explores the Beast's enchanted castle, experience Moana's courage to embark on a voyage with demigod Maui to save her island, and sing-along with Miguel from Coco as he follows the music in his heart. Be inspired by Anna's devotion to her sister Elsa on her journey to the North Mountain to stop the eternal winter, and watch Rapunzel and Flynn go to great lengths to make her dream come true. Celebrate the magic of courage, love and adventure at Disney On Ice! *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",SNHU Arena VIP Parking: Disney On Ice,vvG17Z9SCPAwBl,https://www.ticketmaster.com/snhu-arena-vip-parking-disney-on-manchester-new-hampshire-01-06-2024/event/01005F33A5172EAB,Parking,SNHU Arena,New Hampshire,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,03101,America/New_York,555 Elm St,-71.4630832,42.9860461,"For general venue information, email info5@snhuarena.com or call (603) 644-5000. For group sales inquiries, email info5@snhuarena.com with the event you are interested in and your message will be directed to the appropriate sales team.",The box office is open day-of-event only for all ticketed events. The box office will open a minimum of 90 minutes prior to the posted event start time. Please check the venue website or social media pages for specific dates and times. The box office is not open for walk-up advance sales on non-event days.,"Will call tickets may be picked up day of show only. No advance pickup of tickets designated as will call delivery will be allowed. Customer must present the credit card used to purchase, a valid matching photo ID, and the Ticketmaster order number in order to claim the tickets.","There is limited on-site parking available for sale. Passes may be purchased as an add-on either as part of your ticket purchase or through the add-on listings on our Ticketmaster venue page. There are many public and private off-site parking lots within walking distance of the arena. Metered parking is also available on the surrounding streets, please obey posted parking restrictions and time limits. Limited ADA parking is available on-site, accessed off Elm Street via Cedar Street in the southwest corner of the arena property. On-street ADA parking is also available on Chestnut Street at the rear of the arena. ADA spaces are designated for vehicles displaying a current state-issued disability placard or license plate."
G5vfZ9skiow9Q,Washington Wizards vs. San Antonio Spurs,https://www.ticketmaster.com/washington-wizards-vs-san-antonio-spurs-washington-district-of-columbia-01-20-2024/event/15005F11AC4725DA,2024-01-20,Capital One Arena,Sports,Basketball,NBA,Group,Team,False,USD,79.0,888.0,USD 79.0 - USD 888.0,10,,PARKWHIZ CAPITAL ONE ARENA,G5vfZ9s1gdKaD,https://www.ticketmaster.com/parkwhiz-capital-one-arena-washington-district-of-columbia-01-20-2024/event/15005F12B50D327B,Upsell,Capital One Arena,District of Columbia,United States Of America,event,NBA REGULAR SEASON,20004,America/New_York,601 F Street NW,-77.020029,38.897412,General Information... 202-628-3200 Accessible Seating Only.. 202-661-5065,Box office is open on non-event days from 12pm-4pm (Monday-Friday); closed on non-event Saturdays and Sundays Box office is open on non-event days from 12pm-4pm (Monday-Friday); closed on non-event Saturdays and Sundays *Hours subject to change,"Will Call tickets can be picked up anytime the Box Office is open, thru event start time. Customers must present the actual credit card used to place the order and a valid photo ID.","-Street and Paylot parking are available. -Capital One Arena Parking Garage is located at 6th & G Streets NW, and is open to the public 7AM to 12Midnight 7 days a week. The 2 story underground garage has 475 pkg spaces & elevator access to Capital One Arena. Capital One Arena parking facility offers event, daily, & monthly parking(upon availability) 202-628-3200 ext7992"
vvG1bZ9cj4s5VG,Disney On Ice presents Into the Magic,https://www.ticketmaster.com/disney-on-ice-presents-into-the-sioux-falls-south-dakota-12-02-2023/event/06005ED715C4BD0C,2023-12-02,Denny Sanford PREMIER Center,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,25.0,80.0,USD 25.0 - USD 80.0,4,"Discover why no dream is too big at Disney On Ice presents Into the Magic! Seek adventure in the great wide somewhere with Belle as she explores the Beast’s enchanted castle, experience Moana’s courage to embark on a voyage with demigod Maui to save her island, and sing-along with Miguel from Coco as he follows the music in his heart. Be inspired by Anna’s devotion to her sister Elsa on her journey to the North Mountain to stop the eternal winter, and watch Rapunzel and Flynn go to great lengths to make her dream come true. Celebrate the magic of courage, love and adventure at Disney On Ice! *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",Frozen Fun With Anna & Elsa: 2:00pm,vvG1bZ9mClF-cP,https://www.ticketmaster.com/frozen-fun-with-anna-elsa-200pm-sioux-falls-south-dakota-12-02-2023/event/06005EE3AB221B65,VIP,Denny Sanford PREMIER Center,South Dakota,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,57104,America/Chicago,1201 North West Avenue,-96.74930289,43.562058,For information about events at the Denny Sanford PREMIER Center call (605) 367-8460.,"KELOLAND box office located in the Denny Sanford PREMIER Center Main Lobby is open Tuesday & Thursday 10am-5pm, and event days starting at 12pm.",Will Call tickets can be picked up at the KELOLAND Box Office in the Main Lobby of the Denny Sanford PREMIER Center. Customers must have a photo identification matching the name on tickets.,Free parking is available within the surrounding area. Prices vary for premium parking and are subject to change. Please visit dennysanfordpremiercenter.com for more information.
vvG1jZ9tp8xsHn,Hamilton (Chicago),https://www.ticketmaster.com/hamilton-chicago-chicago-illinois-11-25-2023/event/07005E95908B1F2A,2023-11-25,James M. Nederlander Theatre,Arts & Theatre,Theatre,Musical,Undefined,Undefined,False,USD,69.0,229.0,USD 69.0 - USD 229.0,4,,Advance Parking,vvG1jZ9tp9KxP8,https://www.ticketmaster.com/advance-parking-chicago-illinois-11-25-2023/event/07005E95974E2950,Upsell,James M. Nederlander Theatre,Illinois,United States Of America,event,BROADWAY IN CHICAGO,60601,America/Chicago,24 W Randolph,-87.6287528,41.8846093,"The Administrative offices of the James M. Nederlander Theatre may be reached at (312) 977-1700. There is no public phone number available for the Box Office. The box office cannot take phone orders. To order tickets by phone, please call 800-775-2000. For groups of 20 or more, call (312) 977-1710.",Box office hours vary. Please call (312) 977-1700 for the current week's hours.,"Will Call tickets can be picked up at any time during Box Office hours on the day of a show. The customer must present the actual credit card used to make the order, a valid picture ID, and the confirmation number.","InterPark: 20 E. RANDOLPH Discount parking with ticket stub Garage Clearance- 6'8"" (312) 986-6863"
